Player1,Player2,Player3,Player4,Player5,Player6,Player7,Player8,Team1,Team2,Team3,Team4,Team5,Team6,Team7,Team8,Pos1,Pos2,Pos3,Pos4,Pos5,Pos6,Pos7,Pos8,Salary1,Salary2,Salary3,Salary4,Salary5,Salary6,Salary7,Salary8,Projected Value,Actual Scored,Iteration,date
Lou Williams,Jonas Valanciunas,Larry Nance Jr.,Evan Turner,Courtney Lee,Russell Westbrook,Jeff Teague,Jimmy Butler,LAL,TOR,LAL,POR,NY,OKC,IND,CHI,SG,C,SF/PF,SG/SF,SG,PG,PG,SG/SF,5200,5600,3700,3900,3600,12000,6800,8700,249.88,376.75,50,Nov202016
Glenn Robinson III,Jonas Valanciunas,Jusuf Nurkic,Evan Turner,Russell Westbrook,Jeff Teague,Darren Collison,Jimmy Butler,IND,TOR,DEN,POR,OKC,IND,SAC,CHI,SF,C,C,SG/SF,PG,PG,PG,SG/SF,3400,5600,4300,3900,12000,6800,5100,8700,253.52,376.75,51,Nov202016
Rudy Gay,Jonas Valanciunas,Larry Nance Jr.,Carmelo Anthony,Evan Turner,Courtney Lee,Russell Westbrook,Jeff Teague,SAC,TOR,LAL,NY,POR,NY,OKC,IND,SF,C,SF/PF,SF,SG/SF,SG,PG,PG,6600,5600,3700,7500,3900,3600,12000,6800,249.94,376.75,52,Nov202016
Lou Williams,Meyers Leonard,Jonas Valanciunas,Enes Kanter,Evan Turner,Russell Westbrook,Jeff Teague,Jimmy Butler,LAL,POR,TOR,OKC,POR,OKC,IND,CHI,SG,PF,C,C,SG/SF,PG,PG,SG/SF,5200,3000,5600,4400,3900,12000,6800,8700,248.45,376.75,53,Nov202016
Glenn Robinson III,Nikola Mirotic,Jonas Valanciunas,Evan Turner,Kyle Korver,Russell Westbrook,Jeff Teague,Jimmy Butler,IND,CHI,TOR,POR,ATL,OKC,IND,CHI,SF,PF,C,SG/SF,SG,PG,PG,SG/SF,3400,4300,5600,3900,3800,12000,6800,8700,253.66,376.75,54,Nov202016
Rudy Gay,Thaddeus Young,Nikola Mirotic,Jonas Valanciunas,Evan Turner,Russell Westbrook,Jeff Teague,Rajon Rondo,SAC,IND,CHI,TOR,POR,OKC,IND,CHI,SF,PF,PF,C,SG/SF,PG,PG,PG,6600,5400,4300,5600,3900,12000,6800,5300,263.97,376.5,55,Nov202016
Arron Afflalo,Rudy Gay,Meyers Leonard,Jonas Valanciunas,Evan Turner,Russell Westbrook,Jeff Teague,Jimmy Butler,SAC,SAC,POR,TOR,POR,OKC,IND,CHI,SG,SF,PF,C,SG/SF,PG,PG,SG/SF,3100,6600,3000,5600,3900,12000,6800,8700,245.69,376.5,56,Nov202016
Meyers Leonard,Jonas Valanciunas,Jusuf Nurkic,Evan Turner,Russell Westbrook,Jeff Teague,Rajon Rondo,Jimmy Butler,POR,TOR,DEN,POR,OKC,IND,CHI,CHI,PF,C,C,SG/SF,PG,PG,PG,SG/SF,3000,5600,4300,3900,12000,6800,5300,8700,251.05,376.5,57,Nov202016
Nikola Mirotic,Jonas Valanciunas,Evan Turner,Russell Westbrook,Jeff Teague,Darren Collison,Jamal Murray,Jimmy Butler,CHI,TOR,POR,OKC,IND,SAC,DEN,CHI,PF,C,SG/SF,PG,PG,PG,PG,SG/SF,4300,5600,3900,12000,6800,5100,3600,8700,254.86,376.5,58,Nov202016
Paul Millsap,Rudy Gay,Nikola Mirotic,Meyers Leonard,Jonas Valanciunas,Russell Westbrook,Jeff Teague,Jamal Murray,ATL,SAC,CHI,POR,TOR,OKC,IND,DEN,PF,SF,PF,PF,C,PG,PG,PG,7600,6600,4300,3000,5600,12000,6800,3600,249.32,376.5,59,Nov202016
Thaddeus Young,Nikola Mirotic,Jonas Valanciunas,Carmelo Anthony,Evan Turner,Courtney Lee,Russell Westbrook,Jeff Teague,IND,CHI,TOR,NY,POR,NY,OKC,IND,PF,PF,C,SF,SG/SF,SG,PG,PG,5400,4300,5600,7500,3900,3600,12000,6800,255.41,376.5,60,Nov202016
Nikola Mirotic,Jonas Valanciunas,Larry Nance Jr.,Evan Turner,Kyle Korver,Russell Westbrook,Jeff Teague,Jimmy Butler,CHI,TOR,LAL,POR,ATL,OKC,IND,CHI,PF,C,SF/PF,SG/SF,SG,PG,PG,SG/SF,4300,5600,3700,3900,3800,12000,6800,8700,250.68,376.5,61,Nov202016
Thaddeus Young,Jonas Valanciunas,Evan Turner,Kyle Korver,Courtney Lee,Russell Westbrook,Jeff Teague,Jimmy Butler,IND,TOR,POR,ATL,NY,OKC,IND,CHI,PF,C,SG/SF,SG,SG,PG,PG,SG/SF,5400,5600,3900,3800,3600,12000,6800,8700,254.56,376.25,62,Nov202016
Glenn Robinson III,Jonas Valanciunas,Jusuf Nurkic,Evan Turner,Courtney Lee,Russell Westbrook,Jeff Teague,Jimmy Butler,IND,TOR,DEN,POR,NY,OKC,IND,CHI,SF,C,C,SG/SF,SG,PG,PG,SG/SF,3400,5600,4300,3900,3600,12000,6800,8700,246.33,376.0,63,Nov202016
Lou Williams,Glenn Robinson III,Thaddeus Young,Jonas Valanciunas,Carmelo Anthony,Evan Turner,Russell Westbrook,Jeff Teague,LAL,IND,IND,TOR,NY,POR,OKC,IND,SG,SF,PF,C,SF,SG/SF,PG,PG,5200,3400,5400,5600,7500,3900,12000,6800,260.73,376.0,64,Nov202016
Nikola Mirotic,Jonas Valanciunas,Evan Turner,Courtney Lee,Russell Westbrook,Jeff Teague,Jamal Murray,Jimmy Butler,CHI,TOR,POR,NY,OKC,IND,DEN,CHI,PF,C,SG/SF,SG,PG,PG,PG,SG/SF,4300,5600,3900,3600,12000,6800,3600,8700,247.67,375.75,65,Nov202016
Jonas Valanciunas,Jusuf Nurkic,Larry Nance Jr.,Evan Turner,Courtney Lee,Russell Westbrook,Jeff Teague,Jimmy Butler,TOR,DEN,LAL,POR,NY,OKC,IND,CHI,C,C,SF/PF,SG/SF,SG,PG,PG,SG/SF,5600,4300,3700,3900,3600,12000,6800,8700,243.35,375.75,66,Nov202016
Paul Millsap,Rudy Gay,Glenn Robinson III,Jonas Valanciunas,Jusuf Nurkic,Courtney Lee,Russell Westbrook,Jeff Teague,ATL,SAC,IND,TOR,DEN,NY,OKC,IND,PF,SF,SF,C,C,SG,PG,PG,7600,6600,3400,5600,4300,3600,12000,6800,254.99,375.75,67,Nov202016
Rudy Gay,Glenn Robinson III,Jonas Valanciunas,Courtney Lee,Russell Westbrook,Jeff Teague,Jimmy Butler,Joe Johnson,SAC,IND,TOR,NY,OKC,IND,CHI,UTA,SF,SF,C,SG,PG,PG,SG/SF,SG/SF,6600,3400,5600,3600,12000,6800,8700,3300,257.55,375.75,68,Nov202016
Rudy Gay,Meyers Leonard,Jonas Valanciunas,Carmelo Anthony,Evan Turner,Courtney Lee,Russell Westbrook,Jeff Teague,SAC,POR,TOR,NY,POR,NY,OKC,IND,SF,PF,C,SF,SG/SF,SG,PG,PG,6600,3000,5600,7500,3900,3600,12000,6800,242.53,375.5,69,Nov202016
Nikola Mirotic,Meyers Leonard,Dwight Howard,Evan Turner,Courtney Lee,Russell Westbrook,Jeff Teague,Jimmy Butler,CHI,POR,ATL,POR,NY,OKC,IND,CHI,PF,PF,C,SG/SF,SG,PG,PG,SG/SF,4300,3000,7400,3900,3600,12000,6800,8700,251.84,375.5,70,Nov202016
Glenn Robinson III,Jonas Valanciunas,Larry Nance Jr.,Evan Turner,Russell Westbrook,Jeff Teague,Darren Collison,Jimmy Butler,IND,TOR,LAL,POR,OKC,IND,SAC,CHI,SF,C,SF/PF,SG/SF,PG,PG,PG,SG/SF,3400,5600,3700,3900,12000,6800,5100,8700,249.1,375.5,71,Nov202016
Nikola Mirotic,Jonas Valanciunas,Enes Kanter,Evan Turner,Kyle Korver,Russell Westbrook,Jeff Teague,Jimmy Butler,CHI,TOR,OKC,POR,ATL,OKC,IND,CHI,PF,C,C,SG/SF,SG,PG,PG,SG/SF,4300,5600,4400,3900,3800,12000,6800,8700,256.26,375.5,72,Nov202016
Lou Williams,Meyers Leonard,Jonas Valanciunas,Evan Turner,Courtney Lee,Russell Westbrook,Jeff Teague,Jimmy Butler,LAL,POR,TOR,POR,NY,OKC,IND,CHI,SG,PF,C,SG/SF,SG,PG,PG,SG/SF,5200,3000,5600,3900,3600,12000,6800,8700,242.47,375.5,73,Nov202016
Glenn Robinson III,Meyers Leonard,Jonas Valanciunas,Evan Turner,Russell Westbrook,Jeff Teague,Rajon Rondo,Jimmy Butler,IND,POR,TOR,POR,OKC,IND,CHI,CHI,SF,PF,C,SG/SF,PG,PG,PG,SG/SF,3400,3000,5600,3900,12000,6800,5300,8700,249.61,375.5,74,Nov202016
Paul Millsap,Glenn Robinson III,Meyers Leonard,Jonas Valanciunas,Carmelo Anthony,Courtney Lee,Russell Westbrook,Jeff Teague,ATL,IND,POR,TOR,NY,NY,OKC,IND,PF,SF,PF,C,SF,SG,PG,PG,7600,3400,3000,5600,7500,3600,12000,6800,249.71,375.25,75,Nov202016
Paul Millsap,Rudy Gay,Glenn Robinson III,Jonas Valanciunas,Carmelo Anthony,Courtney Lee,Jeff Teague,Jimmy Butler,ATL,SAC,IND,TOR,NY,NY,IND,CHI,PF,SF,SF,C,SF,SG,PG,SG/SF,7600,6600,3400,5600,7500,3600,6800,8700,253.8,375.25,76,Nov202016
Lou Williams,Glenn Robinson III,Jonas Valanciunas,Evan Turner,Russell Westbrook,Jeff Teague,Jamal Murray,Jimmy Butler,LAL,IND,TOR,POR,OKC,IND,DEN,CHI,SG,SF,C,SG/SF,PG,PG,PG,SG/SF,5200,3400,5600,3900,12000,6800,3600,8700,252.99,375.25,77,Nov202016
Rudy Gay,Thaddeus Young,Nikola Mirotic,Jonas Valanciunas,Evan Turner,Russell Westbrook,Jeff Teague,Darren Collison,SAC,IND,CHI,TOR,POR,OKC,IND,SAC,SF,PF,PF,C,SG/SF,PG,PG,PG,6600,5400,4300,5600,3900,12000,6800,5100,256.05,375.25,78,Nov202016
Rudy Gay,Glenn Robinson III,Jonas Valanciunas,Carmelo Anthony,Evan Turner,Russell Westbrook,Jeff Teague,Jamal Murray,SAC,IND,TOR,NY,POR,OKC,IND,DEN,SF,SF,C,SF,SG/SF,PG,PG,PG,6600,3400,5600,7500,3900,12000,6800,3600,253.05,375.25,79,Nov202016
Thaddeus Young,Nikola Mirotic,Jonas Valanciunas,Courtney Lee,Russell Westbrook,Jeff Teague,Jimmy Butler,Joe Johnson,IND,CHI,TOR,NY,OKC,IND,CHI,UTA,PF,PF,C,SG,PG,PG,SG/SF,SG/SF,5400,4300,5600,3600,12000,6800,8700,3300,260.04,375.25,80,Nov202016
Nick Young,Thaddeus Young,Meyers Leonard,Jonas Valanciunas,Evan Turner,Russell Westbrook,Jeff Teague,Jimmy Butler,LAL,IND,POR,TOR,POR,OKC,IND,CHI,SG,PF,PF,C,SG/SF,PG,PG,SG/SF,4600,5400,3000,5600,3900,12000,6800,8700,251.2,375.25,81,Nov202016
Thaddeus Young,Jonas Valanciunas,DeMarre Carroll,Evan Turner,Courtney Lee,Russell Westbrook,Jeff Teague,Jimmy Butler,IND,TOR,TOR,POR,NY,OKC,IND,CHI,PF,C,SF/PF,SG/SF,SG,PG,PG,SG/SF,5400,5600,3500,3900,3600,12000,6800,8700,253.47,375.25,82,Nov202016
Nikola Mirotic,Meyers Leonard,Jonas Valanciunas,Evan Turner,Kyle Korver,Russell Westbrook,Jeff Teague,Jimmy Butler,CHI,POR,TOR,POR,ATL,OKC,IND,CHI,PF,PF,C,SG/SF,SG,PG,PG,SG/SF,4300,3000,5600,3900,3800,12000,6800,8700,243.27,375.25,83,Nov202016
Meyers Leonard,Jonas Valanciunas,Jusuf Nurkic,Evan Turner,Russell Westbrook,Jeff Teague,Darren Collison,Jimmy Butler,POR,TOR,DEN,POR,OKC,IND,SAC,CHI,PF,C,C,SG/SF,PG,PG,PG,SG/SF,3000,5600,4300,3900,12000,6800,5100,8700,243.13,375.25,84,Nov202016
Meyers Leonard,Jonas Valanciunas,Larry Nance Jr.,Evan Turner,Russell Westbrook,Jeff Teague,Rajon Rondo,Jimmy Butler,POR,TOR,LAL,POR,OKC,IND,CHI,CHI,PF,C,SF/PF,SG/SF,PG,PG,PG,SG/SF,3000,5600,3700,3900,12000,6800,5300,8700,246.63,375.25,85,Nov202016
Lou Williams,Nikola Mirotic,Jonas Valanciunas,Jusuf Nurkic,Carmelo Anthony,Evan Turner,Russell Westbrook,Jeff Teague,LAL,CHI,TOR,DEN,NY,POR,OKC,IND,SG,PF,C,C,SF,SG/SF,PG,PG,5200,4300,5600,4300,7500,3900,12000,6800,257.89,375.0,86,Nov202016
Lou Williams,Jonas Valanciunas,Larry Nance Jr.,Evan Turner,Russell Westbrook,Jeff Teague,Jamal Murray,Jimmy Butler,LAL,TOR,LAL,POR,OKC,IND,DEN,CHI,SG,C,SF/PF,SG/SF,PG,PG,PG,SG/SF,5200,5600,3700,3900,12000,6800,3600,8700,250.01,375.0,87,Nov202016
Rudy Gay,Jonas Valanciunas,Larry Nance Jr.,Carmelo Anthony,Evan Turner,Russell Westbrook,Jeff Teague,Jamal Murray,SAC,TOR,LAL,NY,POR,OKC,IND,DEN,SF,C,SF/PF,SF,SG/SF,PG,PG,PG,6600,5600,3700,7500,3900,12000,6800,3600,250.07,375.0,88,Nov202016
Glenn Robinson III,Jonas Valanciunas,Robin Lopez,Evan Turner,Courtney Lee,Russell Westbrook,Jeff Teague,Jimmy Butler,IND,TOR,CHI,POR,NY,OKC,IND,CHI,SF,C,C,SG/SF,SG,PG,PG,SG/SF,3400,5600,5000,3900,3600,12000,6800,8700,253.66,375.0,89,Nov202016
Glenn Robinson III,Jonas Valanciunas,Larry Nance Jr.,Evan Turner,Russell Westbrook,Jeff Teague,Emmanuel Mudiay,Jimmy Butler,IND,TOR,LAL,POR,OKC,IND,DEN,CHI,SF,C,SF/PF,SG/SF,PG,PG,PG,SG/SF,3400,5600,3700,3900,12000,6800,5900,8700,255.7,375.0,90,Nov202016
Lou Williams,Rudy Gay,Thaddeus Young,Jonas Valanciunas,Jusuf Nurkic,Evan Turner,Russell Westbrook,Jeff Teague,LAL,SAC,IND,TOR,DEN,POR,OKC,IND,SG,SF,PF,C,C,SG/SF,PG,PG,5200,6600,5400,5600,4300,3900,12000,6800,255.62,375.0,91,Nov202016
Thaddeus Young,Nikola Mirotic,Jonas Valanciunas,Evan Turner,Isaiah Whitehead,Russell Westbrook,Jeff Teague,Jimmy Butler,IND,CHI,TOR,POR,BKN,OKC,IND,CHI,PF,PF,C,SG/SF,PG,PG,PG,SG/SF,5400,4300,5600,3900,3200,12000,6800,8700,258.81,375.0,92,Nov202016
Paul Millsap,Rudy Gay,Nikola Mirotic,Meyers Leonard,Jonas Valanciunas,Kyle Korver,Russell Westbrook,Jeff Teague,ATL,SAC,CHI,POR,TOR,ATL,OKC,IND,PF,SF,PF,PF,C,SG,PG,PG,7600,6600,4300,3000,5600,3800,12000,6800,251.93,375.0,93,Nov202016
Glenn Robinson III,Jonas Valanciunas,Larry Nance Jr.,Evan Turner,Courtney Lee,Russell Westbrook,Jeff Teague,Jimmy Butler,IND,TOR,LAL,POR,NY,OKC,IND,CHI,SF,C,SF/PF,SG/SF,SG,PG,PG,SG/SF,3400,5600,3700,3900,3600,12000,6800,8700,241.91,374.75,94,Nov202016
Meyers Leonard,Jusuf Nurkic,Carmelo Anthony,Evan Turner,Courtney Lee,Russell Westbrook,Jeff Teague,Jimmy Butler,POR,DEN,NY,POR,NY,OKC,IND,CHI,PF,C,SF,SG/SF,SG,PG,PG,SG/SF,3000,4300,7500,3900,3600,12000,6800,8700,249.23,374.75,95,Nov202016
Meyers Leonard,Jonas Valanciunas,Carmelo Anthony,C.J. McCollum,Evan Turner,Courtney Lee,Russell Westbrook,Jeff Teague,POR,TOR,NY,POR,POR,NY,OKC,IND,PF,C,SF,PG/SG,SG/SF,SG,PG,PG,3000,5600,7500,7300,3900,3600,12000,6800,249.72,374.75,96,Nov202016
Rudy Gay,Jonas Valanciunas,Carmelo Anthony,C.J. McCollum,Evan Turner,Courtney Lee,Jeff Teague,Jimmy Butler,SAC,TOR,NY,POR,POR,NY,IND,CHI,SF,C,SF,PG/SG,SG/SF,SG,PG,SG/SF,6600,5600,7500,7300,3900,3600,6800,8700,253.81,374.75,97,Nov202016
Nick Young,Glenn Robinson III,Nikola Mirotic,Jonas Valanciunas,Evan Turner,Russell Westbrook,Jeff Teague,Jimmy Butler,LAL,IND,CHI,TOR,POR,OKC,IND,CHI,SG,SF,PF,C,SG/SF,PG,PG,SG/SF,4600,3400,4300,5600,3900,12000,6800,8700,257.31,374.75,98,Nov202016
Jonas Valanciunas,Robin Lopez,Larry Nance Jr.,Evan Turner,Courtney Lee,Russell Westbrook,Jeff Teague,Jimmy Butler,TOR,CHI,LAL,POR,NY,OKC,IND,CHI,C,C,SF/PF,SG/SF,SG,PG,PG,SG/SF,5600,5000,3700,3900,3600,12000,6800,8700,250.68,374.75,99,Nov202016
Monta Ellis,Nikola Mirotic,Meyers Leonard,Jonas Valanciunas,Evan Turner,Russell Westbrook,Jeff Teague,Jimmy Butler,IND,CHI,POR,TOR,POR,OKC,IND,CHI,SG,PF,PF,C,SG/SF,PG,PG,SG/SF,5600,4300,3000,5600,3900,12000,6800,8700,257.01,374.75,100,Nov202016
