A.J. Hammons,1.94981650346
Aaron Brooks,4.21953698978
Aaron Gordon,5.31220952005
Aaron Harrison,1.05922220212
Adreian Payne,4.42696692671
Al Horford,18.6608778337
Al Jefferson,3.57032325753
Al-Farouq Aminu,11.4636895116
Alan Anderson,2.06956345589
Alan Williams,7.3233228323
Alec Burks,0.0
Alex Abrines,3.20827981903
Alex Len,6.24861344293
Alexis Ajinca,4.9227232068
Allen Crabbe,3.12895103688
Alonzo Gee,4.03516395555
Amir Johnson,4.10293043087
Anderson Varejao,2.54314922762
Andre Drummond,8.60945444743
Andre Iguodala,3.77087193009
Andre Roberson,2.57050357955
Andrew Bogut,10.1355102178
Andrew Harrison,7.19763690901
Andrew Nicholson,4.60353050822
Andrew Wiggins,4.33158658876
Anthony Bennett,4.31130037435
Anthony Brown,5.8517643763
Anthony Davis,16.5286694618
Anthony Morrow,4.95564925862
Anthony Tolliver,3.43167749781
Archie Goodwin,3.55947604248
Arinze Onuaku,1.05601723385
Aron Baynes,1.95505011836
Arron Afflalo,3.53921181125
Austin Rivers,3.77610195296
Avery Bradley,3.10909096541
Ben McLemore,3.76862982734
Ben Simmons,0.0
Beno Udrih,3.60504648805
Bismack Biyombo,6.47637527106
Blake Griffin,12.181752858
Boban Marjanovic,2.45974664234
Bobby Brown,0.345653616738
Bobby Portis,3.45345646054
Bojan Bogdanovic,2.76463176432
Boris Diaw,6.52913345502
Bradley Beal,12.6640944299
Brandan Wright,0.0
Brandon Bass,3.33155956616
Brandon Ingram,6.23818329465
Brandon Jennings,2.97389825938
Brandon Knight,3.3733759509
Brandon Rush,2.80284806393
Brian Roberts,1.12209236042
Brice Johnson,0.0
Brook Lopez,10.9530049612
Bruno Caboclo,1.61351731338
Bryn Forbes,0.892600690627
Buddy Hield,5.67154577901
C.J. McCollum,3.66999768649
C.J. Miles,10.6666764405
C.J. Watson,3.10362715356
C.J. Wilcox,1.6153092994
Cameron Jones,0.0
Cameron Payne,0.0
Caris LeVert,1.56265252009
Carmelo Anthony,3.19436841191
Chandler Parsons,7.65380746938
Channing Frye,8.00787969498
Chasson Randle,0.0
Cheick Diallo,3.269564318
Chinanu Onuaku,0.0
Chris Andersen,3.23842077766
Chris Bosh,0.0
Chris Johnson,0.0
Chris McCullough,3.26180087184
Chris Paul,2.9914633918
Christian Wood,1.20361116509
Clint Capela,3.77078344664
Cody Zeller,7.65626327571
Cole Aldrich,3.11089357987
Corey Brewer,2.30548248054
Cory Jefferson,0.0
Cory Joseph,3.38883900285
Courtney Lee,5.66068648033
Cristiano Felicio,3.9797761796
D'Angelo Russell,15.0631962664
D.J. Augustin,2.9944583558
Dahntay Jones,0.0
Damian Jones,0.0
Damian Lillard,2.06130202487
Damien Inglis,0.0
Damjan Rudez,2.47346536666
Daniel Ochefu,0.703628140701
Danilo Gallinari,9.78692050126
Danny Green,9.37903649273
Dante Cunningham,7.13514096929
Dante Exum,3.61973421056
Danuel House,0.253607022259
Dario Saric,5.32714383021
Darrell Arthur,5.9715821443
Darren Collison,12.6761281284
Darrun Hilliard,3.22243324494
David Lee,4.28369742775
David West,2.84813148242
Davis Bertans,2.92133992379
DeAndre Jordan,2.74864846937
DeAndre Liggins,4.15932384426
DeAndre' Bembry,1.19012604374
DeMar DeRozan,3.4883512078
DeMarcus Cousins,4.71771245155
DeMarre Carroll,7.76016751254
Dejounte Murray,1.09440282949
Delon Wright,0.0
Demetrius Jackson,2.84073181936
Dennis Schroder,3.29733265114
Denzel Valentine,3.15518980333
Deron Williams,14.516225252
Derrick Favors,13.7791097369
Derrick Jones Jr.,0.0
Derrick Rose,8.67878063475
Derrick Williams,5.67012579495
Devin Booker,9.07010621633
Devin Harris,4.15797277392
Dewayne Dedmon,7.87669899493
Deyonta Davis,3.06036768658
Diamond Stone,0.814125698563
Dion Waiters,12.4991661044
Dirk Nowitzki,12.6012879
Domantas Sabonis,4.31711074826
Donatas Motiejunas,0.0
Dorian Finney-Smith,5.18948028937
Doug McDermott,7.47297845005
Dragan Bender,2.90118073078
Draymond Green,8.23995384493
Dwight Howard,8.19209241418
Dwight Powell,5.57227476883
Dwyane Wade,10.0074146625
E'Twaun Moore,7.58383069988
Ed Davis,4.55848639168
Elfrid Payton,2.5896889463
Elliot Williams,0.0
Emmanuel Mudiay,7.45704604206
Enes Kanter,2.92367736963
Eric Bledsoe,5.38831137079
Eric Gordon,2.5283571531
Ersan Ilyasova,6.38650521149
Evan Fournier,2.2035545123
Evan Turner,3.31716346374
Festus Ezeli,0.0
Frank Kaminsky,7.77630729216
Fred VanVleet,1.16011982751
Garrett Temple,2.09748942251
Gary Harris,7.05042993623
George Hill,16.4306339376
Georges Niang,1.4178434904
Georgios Papagiannis,0.0
Gerald Green,3.34846254547
Gerald Henderson,4.54492287265
Giannis Antetokounmpo,4.28474070377
Glenn Robinson III,6.92251286214
Goran Dragic,14.849257215
Gordon Hayward,17.8310190811
Gorgui Dieng,3.80523433356
Grant Jerrett,0.0
Greg Monroe,7.70175842899
Greg Stiemsma,0.0
Greivis Vasquez,4.51923887397
Guillermo Hernangomez,5.38712130324
Harrison Barnes,3.99675071928
Hassan Whiteside,3.66477315611
Henry Ellenson,1.19151651851
Henry Sims,0.0
Hollis Thompson,3.12932531034
Ian Clark,3.86600803149
Ian Mahinmi,0.0
Iman Shumpert,4.53903476249
Isaiah Canaan,3.87955716929
Isaiah Thomas,13.9389809807
Isaiah Whitehead,7.09322864149
Ish Smith,3.5589363444
Ivica Zubac,3.47345988173
J.J. Barea,14.6383867024
J.J. Redick,5.35182358393
J.P. Tokoto,0.0
J.R. Smith,8.52293649581
JaMychal Green,4.60233288932
JaVale McGee,3.99028656588
Jabari Parker,2.8566178441
Jae Crowder,13.4867054055
Jahlil Okafor,8.95393730747
Jake Layman,3.17185504563
Jakob Poeltl,3.2005029525
Jamal Crawford,2.67204313787
Jamal Murray,6.7458535231
Jameer Nelson,5.70420373452
James Ennis,10.2610091339
James Harden,3.4507381264
James Johnson,9.1741282542
James Jones,2.47733220248
James Michael McAdoo,1.93907349865
James Young,2.55289947798
Jared Dudley,4.89704283945
Jared Sullinger,0.0
Jarell Martin,4.69224971529
Jarnell Stokes,0.992192028614
Jason Smith,1.69466842267
Jason Terry,3.68415455466
Jaylen Brown,4.70679657969
Jeff Green,4.24877419994
Jeff Teague,2.99351696784
Jeff Withey,2.97236677496
Jerami Grant,5.33395306683
Jeremy Lamb,9.21921875481
Jeremy Lin,13.1472390739
Jerian Grant,5.73220612476
Jerryd Bayless,5.30408030844
Jimmy Butler,4.47081217731
Joakim Noah,8.70421735923
Jodie Meeks,6.33002169512
Joe Harris,3.48463370777
Joe Ingles,3.1942025545
Joe Johnson,5.16248328159
Joe Young,2.86317893829
Joel Anthony,0.0
Joel Bolomboy,1.41642112958
Joel Embiid,18.1114628084
Joffrey Lauvergne,4.29493002692
John Henson,6.25792066221
John Holland,0.0
John Jenkins,0.531850830706
John Lucas III,1.75718782222
John Wall,14.0914565819
Jon Leuer,2.43123664292
Jonas Jerebko,1.3149966966
Jonas Valanciunas,8.01445338876
Jonathan Gibson,7.02926401662
Jonathan Holmes,0.0
Jonathon Simmons,4.3901766552
Jordan Clarkson,3.73147430504
Jordan Farmar,8.45009033482
Jordan Hill,2.16726123866
Jordan McRae,3.53261601346
Jordan Mickey,2.6157078358
Jose Calderon,8.15593282535
Josh Huestis,0.0
Josh McRoberts,8.03493724243
Josh Richardson,11.1337974452
Jrue Holiday,16.3346633851
Juancho Hernangomez,4.8002638703
Julius Randle,10.6977235508
Justin Anderson,2.02260417768
Justin Hamilton,5.95951662923
Justin Holiday,3.12489553132
Justise Winslow,12.3048237165
Jusuf Nurkic,5.67459141746
K.J. McDaniels,3.92407008906
Karl-Anthony Towns,2.44149239327
Kawhi Leonard,3.26272554993
Kay Felder,2.16198053434
Kelly Olynyk,8.94275299925
Kelly Oubre Jr.,4.14111987467
Kemba Walker,4.13302676063
Kenneth Faried,3.69803972341
Kent Bazemore,8.45864720211
Kentavious Caldwell-Pope,6.51441632538
Kevin Durant,2.76111809822
Kevin Love,4.17775091986
Kevin Seraphin,4.05432082941
Kevon Looney,3.25800501561
Khris Middleton,0.0
Klay Thompson,2.23101124188
Kosta Koufos,3.25085719308
Kris Dunn,6.65954948107
Kris Humphries,2.9866569667
Kristaps Porzingis,2.4692817761
Kyle Anderson,5.35818918218
Kyle Korver,5.91817202887
Kyle Lowry,4.22357414355
Kyle O'Quinn,5.36849059469
Kyle Singler,2.95592010252
Kyle Wiltjer,0.38333156028
Kyrie Irving,8.34647707075
LaMarcus Aldridge,10.2412852332
Lance Stephenson,7.05628299251
Lance Thomas,4.46346500342
Langston Galloway,4.77597786375
Larry Nance Jr.,6.66174340224
Lavoy Allen,2.06805613156
LeBron James,11.2476301098
Leandro Barbosa,3.73123714232
Livio Jean-Charles,0.0
Lou Williams,5.38352392391
Louis Amundson,0.0
Luc Richard Mbah a Moute,2.60017895773
Lucas Nogueira,8.36974387832
Luis Scola,3.33328115901
Luke Babbitt,6.29294617741
Luol Deng,3.11575927104
Malachi Richardson,0.346408747592
Malcolm Brogdon,4.12233159484
Malcolm Delaney,3.20073139601
Malik Beasley,2.33816254389
Manu Ginobili,5.86955524068
Marc Gasol,10.6707743693
Marcelo Huertas,4.42837420655
Marcin Gortat,2.26090025249
Marco Belinelli,4.26524827614
Marcus Morris,3.57268360969
Marcus Smart,9.90667042813
Marcus Thornton,4.41723760051
Mario Hezonja,4.7397985237
Markel Brown,0.0
Markieff Morris,3.5234242238
Marquese Chriss,3.27891096903
Marreese Speights,2.79747332062
Marshall Plumlee,1.47834159704
Marvin Williams,11.116698629
Mason Plumlee,1.89222603224
Matt Barnes,4.77617204763
Matthew Dellavedova,2.35434465276
Maurice Harkless,5.55363316845
Maurice Ndour,2.83389645945
Metta World Peace,1.59156819149
Meyers Leonard,4.17437027057
Michael Beasley,3.07374960242
Michael Carter-Williams,5.5546277269
Michael Gbinije,0.684204462574
Michael Kidd-Gilchrist,5.60233036061
Mike Conley,16.7711715954
Mike Dunleavy,3.6826586648
Mike Miller,1.91769913156
Mike Muscala,3.86351803307
Mike Scott,1.8227272681
Miles Plumlee,5.7220430796
Mindaugas Kuzminskas,2.5731151929
Mirza Teletovic,3.60478769132
Mo Williams,0.0
Monta Ellis,7.00602709626
Montrezl Harrell,5.11653429842
Myles Turner,7.12633808703
Nemanja Bjelica,4.20310489759
Nene Hilario,5.63912994396
Nerlens Noel,0.0
Nick Collison,2.22130875581
Nick Young,9.71029242072
Nicolas Batum,7.33474266482
Nicolas Brussino,2.81583890854
Nicolas Laprovittola,3.74792990144
Nik Stauskas,5.42599644192
Nikola Jokic,10.7008620671
Nikola Mirotic,4.05859205927
Nikola Pekovic,0.0
Nikola Vucevic,9.70112161729
Noah Vonleh,4.14612772624
Norman Powell,6.1792092496
Omer Asik,2.40982181426
Omri Casspi,6.66744688768
Otto Porter,4.33608207135
P.J. Tucker,6.26844414508
Pascal Siakam,3.45437455209
Pat Connaughton,1.7303346905
Patricio Garino,0.0
Patrick Beverley,12.2168470762
Patrick McCaw,4.77691817071
Patrick Patterson,3.03141097218
Patty Mills,3.62253797537
Pau Gasol,7.10120775613
Paul George,18.8641028022
Paul Millsap,13.5234779128
Paul Pierce,3.71266940657
Paul Zipser,1.19528142922
Phil Pressey,0.0
Quincy Acy,2.53621048739
Quincy Pondexter,0.0
R.J. Hunter,0.180227446209
Rajon Rondo,12.978565137
Rakeem Christmas,0.982244493442
Ramon Sessions,2.21632363363
Randy Foye,5.76123963445
Rashad Vaughn,4.58604579552
Raul Neto,2.22124561488
Raymond Felton,3.92168880739
Reggie Bullock,2.74099025934
Reggie Jackson,9.89088707138
Reggie Williams,0.0
Richard Jefferson,2.69723121678
Richaun Holmes,6.21992629394
Ricky Rubio,10.6409961856
Robert Covington,8.73018175466
Robin Lopez,3.64646102601
Rodney Hood,10.694340567
Rodney McGruder,6.20752538686
Rodney Stuckey,8.10159151913
Ron Baker,2.06642153473
Rondae Hollis-Jefferson,7.06198513236
Roy Hibbert,6.41696445497
Rudy Gay,7.63418066651
Rudy Gobert,3.03699593785
Russell Westbrook,4.63442247008
Ryan Anderson,2.859481894
Ryan Arcidiacono,0.0
Ryan Kelly,1.74618956952
Salah Mejri,5.30836994654
Sam Dekker,4.46870233199
Sasha Vujacic,3.23111025336
Sean Kilpatrick,5.98163317656
Semaj Christon,3.56310078921
Serge Ibaka,3.28596889114
Sergio  Rodriguez,0.0
Sergio Rodriguez,7.86640919461
Seth Curry,8.94440741112
Shabazz Muhammad,3.92650675781
Shabazz Napier,2.98770974223
Shaun Livingston,2.83029018546
Sheldon McClellan,4.46276693271
Shelvin Mack,4.37832229541
Skal Labissiere,2.3580706053
Solomon Hill,2.65325552043
Spencer Dinwiddie,0.0
Spencer Hawes,4.96863626015
Stanley Johnson,3.59720481816
Stephen Curry,2.95986394453
Stephen Zimmerman Jr.,1.16509698326
Steve Novak,0.846040393732
Steven Adams,2.01501170297
T.J. McConnell,2.46351413179
T.J. Warren,16.3070303306
Taj Gibson,2.61054405215
Tarik Black,5.30547427688
Taurean Prince,4.83616333007
Terrence Jones,6.47440916666
Terrence Ross,2.26275388451
Terry Rozier,4.0164118765
Thabo Sefolosha,6.71129518812
Thaddeus Young,4.41250867606
Thomas Robinson,4.44642662297
Thon Maker,1.90724112153
Tiago Splitter,0.0
Tim Frazier,5.99708028508
Tim Hardaway Jr.,3.92825814855
Tim Quarterman,1.81249479625
Timofey Mozgov,3.68864213264
Timothe Luwawu-Cabarrot,2.28125400531
Tobias Harris,3.07395454275
Tomas Satoransky,6.74303940987
Toney Douglas,4.11153499316
Tony Allen,9.67193829317
Tony Parker,9.7474598164
Tony Snell,4.17885031458
Treveon Graham,1.91498707834
Trevor Ariza,2.01594244367
Trevor Booker,7.21124998713
Trey Burke,3.1609151124
Trey Lyles,2.69178644876
Tristan Thompson,3.60500735265
Troy Daniels,9.35923786877
Troy Williams,8.84965478104
Ty Lawson,5.99791561073
Tyler Ennis,3.40091724694
Tyler Johnson,6.6272271297
Tyler Ulis,4.65152976373
Tyler Zeller,6.75625823623
Tyreke Evans,0.0
Tyson Chandler,11.7222635134
Tyus Jones,4.98454289858
Udonis Haslem,1.72822315264
Victor Oladipo,8.01046999932
Vince Carter,9.09074361408
Wade Baldwin IV,6.60937157447
Walter Tavares,1.71444062792
Wayne Ellington,10.0319335349
Wesley Johnson,4.15384501494
Wesley Matthews,4.0866823146
Will Barton,14.5347253493
Willie Cauley-Stein,3.46164533252
Willie Reed,4.93047555764
Willy Hernangomez,6.38119724921
Wilson Chandler,11.1627830339
Yogi Ferrell,4.76731099823
Zach LaVine,6.78385127494
Zach Randolph,12.5490826703
Zaza Pachulia,5.48006875363
